,website,order_date,currency,unit_price,unit_price_tax,shipping_charge,total_discounts,total_owed,shipment_item_subtotal,shipment_item_subtotal_tax,product_condition,quantity,order_status,shipment_status,ship_date,shipping_option,product_name,shipping_city,shipping_state,year,month,month_name
157,Amazon.com,2025-02-09 20:11:42+00:00,USD,17.5,1.64,0,0,19.14,17.5,1.64,New,1,Closed,Shipped,2025-02-10 09:29:28.515000+00:00,next-1dc,"Simple Joys by Carter's Baby Girls' 4-Pack Pant, Ivory/Light Blue Dots/Navy Floral/Pink, 18 Months",San Jose,CA,2025,2,Feb
158,Amazon.com,2025-02-09 20:11:42+00:00,USD,13.99,1.31,0,0,15.3,36.79,3.45,New,1,Closed,Shipped,2025-02-10 07:04:42.842000+00:00,next-1dc,"Luvable Friends baby boys Cotton Pants, Stripe Navy Gray, 3T US",San Jose,CA,2025,2,Feb
159,Amazon.com,2025-02-09 20:11:42+00:00,USD,14.49,1.36,0,0,15.85,14.49,1.36,New,1,Closed,Shipped,2025-02-10 18:25:43.808000+00:00,next-1dc,"RATIVE Basic Cotton Crew Socks for Unisex Baby Infant Toddler Kids Boys Girls(1-3T,12-pairs/G233)",San Jose,CA,2025,2,Feb
160,Amazon.com,2025-02-05 19:09:49+00:00,USD,5.09,0.48,3.27,0,8.84,5.09,0.48,New,1,Closed,Shipped,2025-02-05 20:04:13.262000+00:00,rush,LiCB 20 Pack LR1130 AG10 Battery 1.5V Long-Lasting Alkaline Button Cell Batteries,San Jose,CA,2025,2,Feb
161,Amazon.com,2025-01-26 00:05:17+00:00,USD,7.2,0.68,0,0,7.88,47.19,4.43,New,1,Closed,Shipped,2025-01-26 05:11:47.196000+00:00,next-1dc,"ATTITUDE Baby Dish Soap and Bottle Cleaner, EWG Verified Dishwashing Liquid, No Added Dyes or Fragrances, Tough on Milk Residue and Grease, Vegan, Unscented, 23.7 Fl Oz",San Jose,CA,2025,1,Jan
162,Amazon.com,2025-01-26 00:05:17+00:00,USD,39.99,3.75,0,0,43.74,47.19,4.43,New,1,Closed,Shipped,2025-01-26 05:11:47.196000+00:00,next-1dc,"La Roche-Posay Hydraphase HA Light Face Moisturizer, Hyaluronic Acid Face Moisturizer with 72HR Hydration, Oil Free & Non-Comedogenic, 50 ML, 1.69 fl. oz.",San Jose,CA,2025,1,Jan
163,Amazon.com,2025-01-26 00:05:17+00:00,USD,19.9,1.87,0,0,21.77,19.9,1.87,New,1,Closed,Shipped,2025-01-26 11:56:34.252000+00:00,next-1dc,"TAVVA Stainless Steel Snack Containers for Kids (12oz/7oz/3oz), Stainless Steel Containers with Lids, Stainless Steel Lunch Box for Kids, Lunch Box Containers for Kids",San Jose,CA,2025,1,Jan
164,Amazon.com,2025-01-21 18:45:57+00:00,USD,9.95,0.93,0,0,10.88,19.9,1.86,New,1,Closed,Shipped,2025-01-23 16:44:11.593000+00:00,Std US D2D Dom,"Personalized Daycare Name Labels for Kids (120 Labels) Custom Name Tag Clothing Labels - Waterproof Name Stickers for Clothing Tags, Bottles, Backpacks and School Supplies (Confetti)",San Jose,CA,2025,1,Jan
165,Amazon.com,2025-01-21 18:45:57+00:00,USD,19.99,1.87,0,0,21.86,41.41,3.88,New,1,Closed,Shipped,2025-01-22 03:41:06+00:00,next-1dc,"THERMOS FUNTAINER 10 Ounce Stainless Steel Vacuum Insulated Kids Food Jar with Spoon, Teal",San Jose,CA,2025,1,Jan
166,Amazon.com,2025-01-21 18:45:57+00:00,USD,21.42,2.01,0,0,23.43,41.41,3.88,New,1,Closed,Shipped,2025-01-22 03:41:06+00:00,next-1dc,"carter's Girls Perrie Sneaker, Gold, 5 Toddler",San Jose,CA,2025,1,Jan
167,Amazon.com,2025-01-21 18:45:57+00:00,USD,9.99,0.94,0,0,10.93,9.99,0.94,New,1,Closed,Shipped,2025-01-24 15:11:43.853000+00:00,next-1dc,"Everyday Kids 2 Pack Fitted Girls Crib Sheet, 100% Soft Breathable Microfiber Baby Sheet, Fits Standard Size Crib Mattress 28in x 52in, Nursery Sheet - Ballerina/Pink",San Jose,CA,2025,1,Jan
168,Amazon.com,2025-01-21 18:45:57+00:00,USD,9.95,0.93,0,0,10.88,19.9,1.86,New,1,Closed,Shipped,2025-01-23 16:44:11.593000+00:00,Std US D2D Dom,"Personalized Daycare Name Labels for Kids (120 Labels) Custom Name Tag Clothing Labels - Waterproof Name Stickers for Clothing Tags, Bottles, Backpacks and School Supplies (Sunwave)",San Jose,CA,2025,1,Jan
169,Amazon.com,2024-12-29 15:32:29+00:00,USD,15.99,1.5,0,0,17.49,15.99,1.5,New,1,Closed,Shipped,2024-12-30 08:52:50.565000+00:00,next-1dc,"Microwave Activated Warm Eye Compress for Dry Eyes, Blepharitis & Stye Eye Treatment - Heated Eye Masks for Dry Eyes - Dry Eye Therapy Mask & Eye Compress Moist Heat Delivers Warm Compress for Eyes",San Jose,CA,2024,12,Dec
170,Amazon.com,2024-12-25 23:53:25+00:00,USD,13.88,1.3,0,0,15.18,13.88,1.3,New,1,Closed,Shipped,2024-12-27 04:17:59.170000+00:00,next-1dc,"Scotch Heavy Duty Shipping Packing Tape, Clear, Holiday Shipping Supplies, 1.88 in. x 22.2 yd., 6 Tape Rolls with Dispensers",San Jose,CA,2024,12,Dec
171,Amazon.com,2024-12-24 15:51:55+00:00,USD,17.29,1.62,0,0,18.91,17.29,1.62,New,1,Closed,Shipped,2024-12-27 11:09:14.260000+00:00,next-1dc,Debra Weitzner 6 Pairs Warm Fuzzy Socks for Kids with Grippers - Non Skid Slipper Socks for Toddlers - Solid Girls- 4-6 Years,San Jose,CA,2024,12,Dec
172,Amazon.com,2024-12-24 15:51:55+00:00,USD,7.95,0.75,0,0,8.7,24.93,2.35,New,1,Closed,Shipped,2024-12-27 04:17:56.250000+00:00,next-1dc,GT//Rotors Six Speed Manual Transmission Shift Gearbox Gear Shift Fidget Toy Automotive Part Car Keychain Key Ring (Black),San Jose,CA,2024,12,Dec
173,Amazon.com,2024-12-24 15:51:55+00:00,USD,9.99,0.94,0,0,10.93,24.93,2.35,New,1,Closed,Shipped,2024-12-27 04:17:56.250000+00:00,next-1dc,"KECUCO 3 Pcs Konjac Bath Sponge for Kids, Babys, Infant, Toddler, 100% All Natural KONJAC Shower Body Sponges, 3 Colors and Extra Large Size, Safe for Oily, Dry, Combination or Sensitive Skin",San Jose,CA,2024,12,Dec
174,Amazon.com,2024-12-24 15:51:55+00:00,USD,6.99,0.66,0,0,7.65,24.93,2.35,New,1,Closed,Shipped,2024-12-27 04:17:56.250000+00:00,next-1dc,BeeSpring 8 Ball Keychain Creative Key Chain Diameter 0.98 In,San Jose,CA,2024,12,Dec
175,Amazon.com,2024-12-14 21:21:36+00:00,USD,19.98,1.87,0,0,21.85,19.98,1.87,New,1,Closed,Shipped,2024-12-18 19:18:05.051000+00:00,next-1dc,Marvel Spider-Man Toddler Boys 2 Pack T-Shirts Grey/Grey 4T,San Jose,CA,2024,12,Dec
176,Amazon.com,2024-12-13 18:28:16+00:00,USD,18.99,1.6,0,,18.69,69.97,6.38,New,1,Closed,Shipped,2024-12-16 09:33:32.526000+00:00,second-nominated-day,"Rolling Pin and Pastry Baking Mat Set, Rolling Pins with Adjustable Thickness Rings, Stainless Steel Dough Roller for Baking Fondant, Pizza, Pie, Pastry, Pasta, Cookies (Blue)",San Jose,CA,2024,12,Dec
177,Amazon.com,2024-12-13 18:28:16+00:00,USD,29.99,2.81,0,0,32.8,69.97,6.38,New,1,Closed,Shipped,2024-12-16 09:33:32.526000+00:00,second-nominated-day,"Ann Clark Professional-Grade Gel Food Coloring Made in USA .7 oz, 12 Colors",San Jose,CA,2024,12,Dec
178,Amazon.com,2024-12-13 18:28:16+00:00,USD,20.99,1.97,0,0,22.96,69.97,6.38,New,1,Closed,Shipped,2024-12-16 09:33:32.526000+00:00,second-nominated-day,"Sensodyne Pronamel Intensive Enamel Repair Toothpaste for Sensitive Teeth and Cavity Protection, Whitening Toothpaste to Strengthen Enamel, Arctic Breeze - 3.4 Ounces (Pack of 4)",San Jose,CA,2024,12,Dec
179,Amazon.com,2024-12-11 17:54:02+00:00,USD,3.99,0.37,0,0,4.36,12.44,1.16,New,1,Closed,Shipped,2024-12-11 22:53:21.271000+00:00,next-1dc,JuneLsy Pencil Grips for Kids Handwriting Pencil gripper Pencil Holder Posture Correction Training Writing AIDS for preschooler Kids toddler Children Special Needs (3 PCS),San Jose,CA,2024,12,Dec
180,Amazon.com,2024-12-11 17:54:02+00:00,USD,8.45,0.79,0,0,9.24,12.44,1.16,New,1,Closed,Shipped,2024-12-11 22:53:21.271000+00:00,next-1dc,"ATTITUDE Baby Dish Soap and Bottle Cleaner, EWG Verified Dishwashing Liquid, No Added Dyes or Fragrances, Tough on Milk Residue and Grease, Vegan, Unscented, 23.7 Fl Oz",San Jose,CA,2024,12,Dec
181,Amazon.com,2024-12-11 17:54:02+00:00,USD,17.91,1.68,0,0,19.59,17.91,1.68,New,1,Closed,Shipped,2024-12-12 09:30:09.881000+00:00,expd-intl-eu-na-ag,Mes premières chansons - Livre sonore avec 6 puces - Dès 1 an,San Jose,CA,2024,12,Dec
182,Amazon.com,2024-12-10 00:40:52+00:00,USD,9.84,0.92,0,0,10.76,9.84,0.92,New,1,Closed,Shipped,2024-12-10 10:10:20+00:00,next-1dc,"Sassy 250 Count Disposable Diaper Sacks, Lavender Scented, Easy-To-Tie, Diaper Disposal or Pet Waste Bags",San Jose,CA,2024,12,Dec
183,Amazon.com,2024-12-10 00:40:52+00:00,USD,3.69,0.35,0,0,4.04,3.69,0.35,New,1,Closed,Shipped,2024-12-11 02:05:31.359000+00:00,next-1dc,"Scotch Super Glue Gel, 4-Pack of Single-Use Tubes, .017 oz each, Fast Drying, No Run Gel Formula (AD119)",San Jose,CA,2024,12,Dec
184,Amazon.com,2024-12-08 18:45:03+00:00,USD,9.99,0.94,0,0,10.93,9.99,0.94,New,1,Closed,Shipped,2024-12-09 09:00:07.580000+00:00,next-1dc,"Food Coloring Pens,12Pcs Double Sided Food Grade Edible Markers with Fine&Thick Tip,Edible Gourmet Writer for Fondant,Desserts,Easter Eggs,Edible Markers for Cookie Food Coloring for Cake Decorating",San Jose,CA,2024,12,Dec
185,Amazon.com,2024-12-08 18:45:03+00:00,USD,6.44,0.6,0,0,7.04,13.43,1.26,New,1,Closed,Shipped,2024-12-09 00:43:56+00:00,next-1dc,"Amazon Basics Parchment Paper, 90 Sq Ft Roll",San Jose,CA,2024,12,Dec
186,Amazon.com,2024-12-08 18:45:03+00:00,USD,6.99,0.66,0,0,7.65,13.43,1.26,New,1,Closed,Shipped,2024-12-09 00:43:56+00:00,next-1dc,"Watkins Assorted Food Coloring, 1 Each Red, Yellow, Green, Blue, Total Four 0.3 oz bottles, 4 Count (Pack of 1)",San Jose,CA,2024,12,Dec
187,Amazon.com,2024-12-02 18:09:28+00:00,USD,10.39,0.97,0,0,11.36,29.07,2.72,New,1,Closed,Shipped,2024-12-03 03:37:38.555000+00:00,rush,"Amazon Basics Reclosable Gallon Food Storage Bags, Stand &Fill Base, 120 Count",San Jose,CA,2024,12,Dec
188,Amazon.com,2024-12-02 18:09:28+00:00,USD,18.68,1.75,0,0,20.43,29.07,2.72,New,1,Closed,Shipped,2024-12-03 03:37:38.555000+00:00,rush,"Hamilton Beach 6-Speed Electric Hand Mixer with Whisk, Traditional Beaters, Snap-On Storage Case, 250 Watts, White",San Jose,CA,2024,12,Dec
190,Amazon.com,2024-11-30 03:42:30+00:00,USD,12.98,1.22,0,0,14.2,12.98,1.22,New,1,Closed,Shipped,2024-11-30 10:48:31+00:00,next-1dc,"FireNova Designed for iPhone 16 Pro Case, Silicone Upgraded [Camera Protection] Phone Case with [2 Screen Protectors], Soft Anti-Scratch Microfiber Lining Inside, 2024, Fluorescent Green",San Jose,CA,2024,11,Nov
191,Amazon.com,2024-11-30 03:42:30+00:00,USD,22.5,2.11,0,0,24.61,22.5,2.11,New,1,Closed,Shipped,2024-12-06 19:24:51.410000+00:00,next-1dc,"Victoria's Secret Cotton Panty Pack, VS Branded Waistband, Hiphugger Underwear for Women, 5 Pack, Floral Mix (M)",San Jose,CA,2024,11,Nov
192,Amazon.com,2024-11-26 04:25:28+00:00,USD,23.59,2.21,0,0,25.8,53.18,4.98,New,1,Closed,Shipped,2024-11-26 21:02:41.040000+00:00,next-1dc,"Paw Patrol Boys 12-PK of 100% Cotton Panties in Advent Box Makes Holidays and Potty Training Fun, Sizes 2/3T, 4T & 5T, 12-Pack, 5T",San Jose,CA,2024,11,Nov
193,Amazon.com,2024-11-26 04:25:28+00:00,USD,29.59,2.77,0,0,32.36,53.18,4.98,New,1,Closed,Shipped,2024-11-26 21:02:41.040000+00:00,next-1dc,LA ACTIVE Non Slip Grip Ankle Boys and Girls Socks with Non Skid for Babies Toddlers and Kids Back to School,San Jose,CA,2024,11,Nov
194,Amazon.com,2024-11-21 21:30:58+00:00,USD,13.9,1.3,0,0,15.2,13.9,1.3,New,1,Closed,Shipped,2024-11-22 05:41:49+00:00,next-1dc,"Maidenform Underwear, Stretch Cotton Boyshort Panties for Women, Assorted, 3-Pack, Navy/Grey Daze/Black",San Jose,CA,2024,11,Nov
195,Amazon.com,2024-11-21 21:30:58+00:00,USD,22.5,2.11,0,0,24.61,22.5,2.11,New,1,Closed,Shipped,2024-11-22 08:42:18.659000+00:00,next-1dc,"Victoria's Secret Women's Cotton Bikini Underwear, Moderate Coverage Panties for Women, Multi Pack, New Neutrals Mix (S)",San Jose,CA,2024,11,Nov
196,Amazon.com,2024-11-20 02:50:53+00:00,USD,9.99,0.94,0,0,10.93,49,3.2,New,1,Closed,Shipped,2024-11-20 14:58:10+00:00,next-1dc,"122Pieces Tipless Piping Bags - 100pcs Disposable Piping Pastry Bag for Royal Icing/Cookies Decorating - 10 Pastry Bag Ties,10 Clips &2 Scriber Needle - Best Cookie/Cake Decorating Tools (10 Inch)",San Jose,CA,2024,11,Nov
197,Amazon.com,2024-11-20 02:50:53+00:00,USD,14.99,0,0,0,14.99,49,3.2,New,1,Closed,Shipped,2024-11-20 14:58:10+00:00,next-1dc,"Judee's Complete Meringue Powder Mix 11.4 oz - Great for Baking and Decorating - No Preservatives - Gluten-Free and Nut-Free - Make Meringue Cookies, Pies, Frosting, and Royal Icing",San Jose,CA,2024,11,Nov
198,Amazon.com,2024-11-20 02:50:53+00:00,USD,6.99,0.66,0,0,7.65,49,3.2,New,1,Closed,Shipped,2024-11-20 14:58:10+00:00,next-1dc,"Oven Thermometer 50-300°C/100-600°F, Oven Grill Fry Chef Smoker Analog Thermometer Instant Read Stainless Steel Kitchen Cooking Thermometer",San Jose,CA,2024,11,Nov
199,Amazon.com,2024-11-20 02:50:53+00:00,USD,9.57,0.9,0,0,10.47,49,3.2,New,1,Closed,Shipped,2024-11-20 14:58:10+00:00,next-1dc,"Neutrogena Gentle Oil-Free Eye Makeup Remover & Cleanser for Sensitive Eyes, Non-Greasy Makeup Remover, Removes Waterproof Mascara, Dermatologist & Ophthalmologist Tested, 8.0 fl. oz",San Jose,CA,2024,11,Nov
200,Amazon.com,2024-11-20 02:50:53+00:00,USD,7.46,0.7,0,0,8.16,49,3.2,New,1,Closed,Shipped,2024-11-20 14:58:10+00:00,next-1dc,"Amazon Basics Reclosable Freezer Quart Bags, Stand & Fill Base, 120 Count",San Jose,CA,2024,11,Nov
201,Amazon.com,2024-11-20 02:50:53+00:00,USD,6.74,0.63,0,0,7.37,16.73,1.57,New,1,Closed,Shipped,2024-11-20 16:54:21+00:00,next-1dc,"GZMAISULEE Piping Bags and Tips Set for Beginners Cake Decorating Tips for Baking with Pastry Bags and Tips, Icing Tips, Couplers, Icing Bags Ties",San Jose,CA,2024,11,Nov
202,Amazon.com,2024-11-20 02:50:53+00:00,USD,9.99,0.94,0,0,10.93,16.73,1.57,New,1,Closed,Shipped,2024-11-20 16:54:21+00:00,next-1dc,"Silicone Spatula 4-piece Set, Heat-Resistant Spatulas, Non-stick Rubber Spatulas with Stainless Steel Core",San Jose,CA,2024,11,Nov
203,Amazon.com,2024-11-20 02:50:53+00:00,USD,7.99,0.75,0,0,8.74,7.99,0.75,New,1,Closed,Shipped,2024-11-21 01:09:06.216000+00:00,next-1dc,"GOOTRADES 7 Pcs-Set Cake Decorating Tips (5 Writing Tube,1 Coupler,1 Silicone Pastry Bag)",San Jose,CA,2024,11,Nov
204,Amazon.com,2024-11-18 05:20:39+00:00,USD,110,10.31,0,0,120.31,110,10.31,New,1,Closed,Shipped,2024-11-25 15:52:28.156000+00:00,Std US D2D Dom,Personalized Metal Monogram Sign EST. Wedding Gift. Family Name Sign. Outdoor Name Sign. Anniversary. Last Name Sign. Metal Sign. Front Door.,San Jose,CA,2024,11,Nov
205,Amazon.com,2024-11-17 00:07:54+00:00,USD,31.84,0,0,0,31.84,31.84,0,New,1,Closed,Shipped,2024-11-17 11:53:32.484000+00:00,next-1dc,"Happy Baby Organics Stage 2 Baby Food Pouches, Gluten Free, Vegan & Healthy Snack, Clearly Crafted Fruit & Veggie Puree, Bananas, Pineapples, Avocado & Granola, 4 Ounces (Pack of 16)",San Jose,CA,2024,11,Nov
206,Whole Foods Market,2024-10-27 01:05:38+00:00,USD,6.99,0,0,0,6.99,6.99,0,New,1,Closed,Shipped,2024-10-27 01:05:48.358000+00:00,Not Available,"Yayas Kitchen Turkey & Gouda Sandwich, 8.5 OZ",Not Available,Not Available,2024,10,Oct
207,Whole Foods Market,2024-10-26 16:17:07+00:00,USD,6.99,0,0,0,6.99,6.99,0,New,1,Closed,Shipped,2024-10-26 16:17:19.154000+00:00,Not Available,"Yayas Kitchen Ham & Cheese Sandwich, 8 OZ",Not Available,Not Available,2024,10,Oct
208,Amazon.com,2024-10-25 20:13:56+00:00,USD,19.98,1.87,0,0,21.85,29.97,2.81,New,1,Closed,Shipped,2024-10-26 14:23:57+00:00,expd-consolidated-us,"Mommy's Bliss Baby Probiotic Drops, Daily Gas, Constipation, and Colic Symptom Relief + Immune Support, Newborns & Up, 0.34 Fl Oz (30 Servings)",San Jose,CA,2024,10,Oct
209,Amazon.com,2024-10-25 20:13:56+00:00,USD,9.99,0.94,0,0,10.93,29.97,2.81,New,1,Closed,Shipped,2024-10-26 14:23:57+00:00,expd-consolidated-us,Le Petit Chaperon rouge - Little Red Riding Hood: Livres Bilingues pour Enfants - Childrens Bilingual Books (French Edition),San Jose,CA,2024,10,Oct
210,Amazon.com,2024-10-25 20:13:56+00:00,USD,39.99,2.36,0,,27.48,39.99,2.36,New,1,Closed,Shipped,2024-10-29 00:01:52.190000+00:00,expd-consolidated-us,"Spooktacular Creations Halloween Boys Fireman Costume, Firefighter Costume for Kids, Red Toddler Fireman Costume Accessories Set for Dress-up and Roleplay Party (3T (3-4 YRS))",San Jose,CA,2024,10,Oct
211,Amazon.com,2024-10-25 20:13:56+00:00,USD,16.99,1.59,0,0,18.58,16.99,1.59,New,1,Closed,Shipped,2024-10-27 11:23:23+00:00,expd-consolidated-us,"BemeyourBBs Unisex Toddler Baby Boy Girl Pumpkin Costume Halloween Cotumes Pumpkin Top Hat Halloween Outfit Coslpay Clothes (Pumpkin Cute, 12-18 Months)",San Jose,CA,2024,10,Oct
212,Amazon.com,2024-10-22 20:24:33+00:00,USD,22,2.06,0,0,24.06,31.88,2.98,New,1,Closed,Shipped,2024-10-23 11:01:57+00:00,next-1dc,"Seeking Health Lactase Drops - Liquid Supplement with Lactase Enzyme for Dairy Intolerance Support - Intolerance Support for Digestion - Lactase Enzyme Supplement - 0.50 oz, 52 Servings",San Jose,CA,2024,10,Oct
213,Amazon.com,2024-10-22 20:24:33+00:00,USD,3.89,0.36,0,0,4.25,31.88,2.98,New,1,Closed,Shipped,2024-10-23 11:01:57+00:00,next-1dc,"Balloon Arch Decorating Kit - 2 Rolls Tape Strips and Glue Dots for Garlands, Party and Wedding Decorations",San Jose,CA,2024,10,Oct
214,Amazon.com,2024-10-22 20:24:33+00:00,USD,5.99,0.56,0,0,6.55,5.99,0.56,New,1,Closed,Shipped,2024-10-23 15:25:37.710000+00:00,next-1dc,"Himomys Number 1 Birthday Candle for Cake - Perfect Crown Design Cake Topper for First-Year-Old and Anniversaries (Red, No. 1)",San Jose,CA,2024,10,Oct
215,Amazon.com,2024-10-22 20:24:33+00:00,USD,5.99,0.56,0,0,6.55,31.88,2.98,New,1,Closed,Shipped,2024-10-23 11:01:57+00:00,next-1dc,"PHD CAKE Gold Long Thin Metallic Birthday Candles, Cake Candles, Birthday Parties, Wedding Decorations, Party Candles, Cake Decorations",San Jose,CA,2024,10,Oct
216,Amazon.com,2024-10-20 05:12:06+00:00,USD,19.99,1.87,0,0,21.86,57.46,5.38,New,1,Closed,Shipped,2024-10-21 08:21:41.734000+00:00,next-1dc,Nelton Berry First Birthday Party Supplies Includes 183 Pcs Balloons - 4 Foil Balloons - Banner - Cake Topper - 24 Pcs Cupcake Topper - Table Cloth - Backdrop,San Jose,CA,2024,10,Oct
217,Amazon.com,2024-10-20 05:12:06+00:00,USD,18.99,1.78,0,0,20.77,57.46,5.38,New,1,Closed,Shipped,2024-10-21 08:21:41.734000+00:00,next-1dc,Triple Paste AF Anti Fungal Ointment for Skin Treats Most Athletes Foot and Ringworm - 2% Miconazole Antifungal Cream - 2 Oz Tube (Packaging May Vary),San Jose,CA,2024,10,Oct
218,Amazon.com,2024-10-20 05:12:06+00:00,USD,18.48,1.73,0,0,20.21,57.46,5.38,New,1,Closed,Shipped,2024-10-21 08:21:41.734000+00:00,next-1dc,"CETAPHIL Gentle Cleansing Bar, 4.5 oz Bar (Pack of 6), Nourishing Cleansing Bar For Dry, Sensitive Skin, Non-Comedogenic, (Packaging May Vary)",San Jose,CA,2024,10,Oct
219,Amazon.com,2024-10-16 17:47:37+00:00,USD,0,0,0,0,0,0,0,New,1,Closed,Shipped,2024-10-17 09:37:15.195000+00:00,next-1dc,"Joyjoz Baby Musical Mats with 25 Music Sounds, Musical Toys Child Floor Piano Keyboard Mat Carpet Animal Blanket Touch Playmat Early Education Toys for Baby Girls Boys Toddlers (1 to 5 Years Old)",San Jose,CA,2024,10,Oct
220,Amazon.com,2024-10-07 14:51:05+00:00,USD,16.4,1.54,0,0,17.94,16.4,1.54,New,1,Closed,Shipped,2024-10-08 09:37:22.781000+00:00,expd-intl-eu-na-ag,Mes premières comptines - Livre sonore avec 6 puces - Dès 1 an,San Jose,CA,2024,10,Oct
221,Amazon.com,2024-10-07 14:51:05+00:00,USD,12.47,1.17,0,0,13.64,12.47,1.17,New,1,Closed,Shipped,2024-10-07 21:03:24.097000+00:00,Std US D2D Dom,"Wordlock LL-206-RD TSA Approved Combination Luggage Lock - 4 Dial, Red, Normal",San Jose,CA,2024,10,Oct
222,Amazon.com,2024-10-07 14:51:05+00:00,USD,7.2,0.68,0,0,7.88,110.12,9.7,New,1,Closed,Shipped,2024-10-08 19:19:20.996000+00:00,expd-consolidated-us,"ATTITUDE Baby Dish Soap and Bottle Cleaner, EWG Verified Dishwashing Liquid, No Added Dyes or Fragrances, Tough on Milk Residue and Grease, Vegan, Unscented, 23.7 Fl Oz",San Jose,CA,2024,10,Oct
223,Amazon.com,2024-10-07 14:51:05+00:00,USD,5.98,0.56,0,0,6.54,110.12,9.7,New,1,Closed,Shipped,2024-10-08 19:19:20.996000+00:00,expd-consolidated-us,One Fish Two Fish Red Fish Blue Fish,San Jose,CA,2024,10,Oct
224,Amazon.com,2024-10-07 14:51:05+00:00,USD,23.99,2.25,0,0,26.24,110.12,9.7,New,1,Closed,Shipped,2024-10-08 19:19:20.996000+00:00,expd-consolidated-us,"90 Pcs Dump Truck Party Decorations for Boys Baby .Construction 3rd Birthday Party Supplies，Construction 3rd Birthday Party Supplies for Boys, Construction Birthday Party Supplies for 3 Year Old Boy",San Jose,CA,2024,10,Oct
225,Amazon.com,2024-10-07 14:51:05+00:00,USD,26.99,1.9,0,,22.14,110.12,9.7,New,1,Closed,Shipped,2024-10-08 19:19:20.996000+00:00,expd-consolidated-us,"Joyjoz Baby Musical Mats with 25 Music Sounds, Musical Toys Child Floor Piano Keyboard Mat Carpet Animal Blanket Touch Playmat Early Education Toys for Baby Girls Boys Toddlers (1 to 5 Years Old)",San Jose,CA,2024,10,Oct
226,Amazon.com,2024-10-07 14:51:05+00:00,USD,39.99,3.75,0,0,43.74,110.12,9.7,New,1,Closed,Shipped,2024-10-08 19:19:20.996000+00:00,expd-consolidated-us,"JOYIN Large Friction Powered Garbage Truck Toy Set, Includes Dumpster, Trash Bins, and Learning Cards for Kids",San Jose,CA,2024,10,Oct
227,Amazon.com,2024-10-07 14:51:05+00:00,USD,5.97,0.56,0,0,6.53,110.12,9.7,New,1,Closed,Shipped,2024-10-08 19:19:20.996000+00:00,expd-consolidated-us,Green Eggs and Ham,San Jose,CA,2024,10,Oct
228,Amazon.com,2024-09-23 15:34:34+00:00,USD,6.39,0.6,0,0,6.99,6.39,0.6,New,1,Closed,Shipped,2024-09-24 01:31:10.632000+00:00,next-1dc,I Am Sam-I-Am (Dr. Seuss's I Am Board Books),San Jose,CA,2024,9,Sep
229,Amazon.com,2024-09-23 15:34:34+00:00,USD,7.29,0.68,0,0,7.97,32.79,3.07,New,1,Closed,Shipped,2024-09-23 18:58:38.681000+00:00,rush,"Ubbi Disposable Diaper Sacks, Lavender Scented, Easy-To-Tie Tabs, Diaper Disposal or Pet Waste Bags, 200 Count",San Jose,CA,2024,9,Sep
230,Amazon.com,2024-09-23 15:34:34+00:00,USD,25.5,2.39,0,0,27.89,32.79,3.07,New,1,Closed,Shipped,2024-09-23 18:58:38.681000+00:00,rush,"Simple Joys by Carter's Boys' 6-Piece Snug Fit Cotton Pajama Set, Dinosaur/Shark/Stripe/Surfer, 4T",San Jose,CA,2024,9,Sep
231,Amazon.com,2024-09-12 03:59:38+00:00,USD,6.99,0.66,0,0,7.65,13.98,1.32,New,1,Closed,Shipped,2024-09-12 14:15:07.548000+00:00,sss-us,"CENTRAL 23 Third Birthday Card for Boys - Happy 3rd Birthday - Age 3 - Three Year Old - Tractors Greeting Card - Fun Construction Vehicle Themed Card for Kids - Son, Grandson, Toddler",San Jose,CA,2024,9,Sep
232,Amazon.com,2024-09-12 03:59:38+00:00,USD,6.99,0.66,0,0,7.65,13.98,1.32,New,1,Closed,Shipped,2024-09-12 14:15:07.548000+00:00,sss-us,Where's Bluey?: A Search-and-Find Book,San Jose,CA,2024,9,Sep
233,Amazon.com,2024-09-12 03:59:38+00:00,USD,10.62,1,0,0,11.62,19.61,1.84,New,1,Closed,Shipped,2024-09-15 09:10:52.988000+00:00,sss-us,Mustela Baby Gentle Shampoo with Natural Avocado - Hair Care for Kids of all Ages & Hair Types - Tear-Free & Biodegradable Formula - 6.76 fl. oz.,San Jose,CA,2024,9,Sep
234,Amazon.com,2024-09-12 03:59:38+00:00,USD,6.95,0.65,0,0,7.6,6.95,0.65,New,1,Closed,Shipped,2024-09-18 22:48:23.423000+00:00,sss-us,Twizler 1st Birthday Card Giraffe - Age 1 Birthday Card -Girls Birthday Card Age 1 - Boys Birthday Card Age 1 -1st Birthday Card Girl -1st Birthday Card Boy -Happy Birthday Card 1 Year Old -Card Age 1,San Jose,CA,2024,9,Sep
235,Amazon.com,2024-09-12 03:59:38+00:00,USD,7.52,0.71,0,0,8.23,7.52,0.71,New,1,Closed,Shipped,2024-09-12 11:44:46.565000+00:00,Econ US Dom,"Maybelline Super Stay 24, 2-Step Liquid Lipstick Makeup, Long Lasting Highly Pigmented Color with Moisturizing Balm, All Night Apricot, Nude Orange, 1 Count",San Jose,CA,2024,9,Sep
